Company Name,Address,Phone,Email,Website
Sales by Jessy,"2226 S. 141st plaza, #12omaha, NE 68144",4025781963,jeroth01@gmail.com,https://
Sam's Auction,"111 Mill StreetEllerbe, NC 28338",9103310166,samsauction.sb@gmail.com,https://sams-auction-nc.hibid.com
Samples Auction Co.,"6 Bonnie LaneJacksonville, IL 62650",217-248-9434,samples@mchsi.com,https://
Sams Discount,"9550 Forest Lane Building 6Dallas, TX 75243",2149008396,samsdiscountdallastexas@gmail.com,https://
Samson Development,"208 Main St.Peterson, IA 51047",712-295-8889,jenniferleesamson@gmail.com,https://samsondevelopment.hibid.com
SAMUEL RAY GODBY REALTY & AUCTION,"340 Clifty StreetSomerset, KY 42501",606-678-4865,rbarker4865@gmail.com,https://godbyrealty.com
Sandhills Solitudes LLC,"PO Box 201Oshkosh, NE 69154",308-778-7197,sammynut@gmail.com,https://sandhillssolitudesllc.hibid.com
Sandy's Trading Post Auction,"624 Piedmont AveRockmart, GA 30153",678-699-6288,arnold2695@live.com,https://
Sanger Auctions LLC,"15328 Hwy 62Charlestown, IN 47111",502-200-1204,joshua@sangerauctions.com,https://sangerauctions.hibid.com
Sans 2 Treasures Mercantile Antiques & Gifts,"2904 Sanders DriveKnoxville, TN 37918",865-851-9586,sueritasansonetti@yahoo.com,https://sans2treasuresmercantile.hibid.com
Sas Auction Service,"1943 An County Rd 318Frankston, TX 75763",903-363-8080,sasauctionlady@gmail.com,https://sasauction.hibid.com
Sasser Auction Service,"31341 Turkey Creek RdRed Level, AL 36474",334-726-2458,sasserauctionservice@gmail.com,https://sasserauctionservice.hibid.com
Saucon Valley Auction Company,"1801 Union BlvdAllentown, PA 18103",610-336-4443,svauction@live.com,https://www.sauconvalleyauction.com
SAVAGE PLANET GEMS,"933 Sun Valley DriveCHEYENNE, WY 82001",307-761-9447,tresid3@savageplanetgems307.com,https://SavagePlanetGems.hibid.com
Save Instant Trading Inc.,"16 Midlake Boulevard Southeast Unit 246Calgary, AB T2X 2X7",587-317-6606,support@saveinstant.ca,https://saveinstanttradinginc.hibid.com
Savvy Cajun Antiques,"112 N. Court StFlorence, AL 35630",256-710-7315,savvycajunantiques@gmail.com,https://SavvyCajunAntiques.hibid.com
SBM Surplus,"905 N 14th StClear Lake, IA 50428",319-504-5552,scott@sbmsurplus.com,https://SBMSurplus.hibid.com
SCC Sports LLC,"704 N 7th StBrainerd, MN 56401",2188313822,bigdsdynasty@yahoo.com,https://815 28th St SE
Scenic Valley Growers,"1680 East 17thDes Moines, IA 50316",515-650-5825,bryce@dmfgardens.com,https://scenicvalleygrowers.com
Schaben Auction Service,"701 Hwy 30 WestDunlap, IA 51529",712-643-5761,office@dunlaplivestock.com,https://www.dunlaplivestock.com
Schaller Auction Service,"4100 Douglas Rd.Millstadt, IL 62260",618-719-9855,schallerauction@gmail.com,https://www.schallerauctionservice.com
Scheerer McCulloch Auctioneers,"4420 Ardmore AvenueFort Wayne, IN 46809",260-441-8636,Info@smauctioneers.com,https://www.smauctioneers.com
Schlegel Services,"360 King Street Unit 1Palmerston, ON N0G1P0",519-574-2954,schlegelservices@rogers.com,https://Schlegelservices.ca
Schmauss Auction LLC,"1201 W Broadway StEagle Grove, IA 50533",5155712443,schmaussauction@gmail.com,https://www.schmaussauction.com
Schmidt Auctions,"140 Berks St.Pottstown, PA 19464",484-366-1780,dan@schmidtauctions.com,https://www.schmidtauctions.com
Schneider Auction Service,"102 Oak Box 114Schoenchen, KS 67667",785-650-2433,schneiderauctionservice@gmail.com,https://www.schneiderauctionservice.com
Schneider Family Auction,"300 Sonderen StreetO'Fallon, MO 63366",3145839637,schneiderfamilyauction@gmail.com,https://SchneiderFamilyAuction.com
Schoolhouse Auctions,"PO Box 106/ 366 E Main St.Yeoman, IN 47997",574-965-2544,schoolhouseauctions@ytci.com,https://www.schoolhouseauctions.com
Schow Auction Service LLC,"2121 E Hwy 30 SouthPaxton, NE 69155",308-289-3772,schowauctionservice@gmail.com,https://www.schowauction.com/
Schrader Real Estate and Auction of Fort Wayne,"7009 North River RoadFort Wayne, IN 46815",260-437-5428,mike@schraderfortwayne.com,https://www.schraderfortwayne.com
"Schroeder Auctions, LLC","804 West 4th StreetMuscatine, IA 52761",563-260-0321,jami@schroederauctions.net,https://www.schroederauctions.net
Schroud Auction Service,"PO Box 104Sun Prairie, WI 53590",608-692-8337,gretchen@pointon.com,https://www.schroudauctionservice.com
Schueller Auction Company,"123 McKinsey DriveMaquoketa, IA 52060",563-599-3688,abby.schueller@hotmail.com,https://www.schuellerauctionco.com
"Schulman Auction & Realty, LLC","5608 N Oaktree LnKansas City, MO 64118",816-455-5520,david@dschulmanassociates.com,https://www.schulmanauction.com
"Schultis & Son, Inc.","222 W. 14thFairbury, NE 68352",402-729-2435,info.schultis@gmail.com,https://www.schultis.com
Schultz Auctions and Services,"18377 Us Hwy 281Tulare, SD 57476",605-460-0934,schultzmr@venturecomm.net,https://www.schultzauctions.com
Schumacher Auction,"1436 East Main StreetBelleville, IL 62220",618-277-6975,info@schumacherauctions.com,https://schumacherauctions.com
Schut’s Auctions,"209 S Michigan AveManton, MI 49663",231-878-2452,schutmore@gmail.com,https://SchutsAuctions.hibid.com
Schweitzer Auction Service,"7520 Cardinal CirLincoln, NE 68506",402-429-9814,scottj@nebauction.com,https://www.nebauction.com
Scollard Auctions,"555 W Lambert RdBrea, CA 92821",310-299-8433,info@scollardauctions.com,https://ScollardAuctions.hibid.com
SCOTT AUCTION,"9825 E Port Drive / PO Box 398Garden City, KS 67846",620-276-8282,auction@scottauction.com,https://www.scottauction.com
Screaming Oh LLC,"1109 E Zingler AvenueShawano, WI 54166",715-304-9527,screamingohllc@gmail.com,https://www.screaming-oh.com/
SebastianCharles LLC,"818 Vandalia StSt Paul, MN 55114",6122801377,bid@sebastiancharles.com,https://www.sebastiancharles.com
Second Impressions,"901 PEARL STWALNUT, IA 51577-3033",712-784-2611,secondimpressionsretro@gmail.com,https://secondimpressions.hibid.com
SecondAct Antiques LLC,"2819 Old Selma Rd Lot BMontgomery, AL 36108",334-224-5731,secondact2840@yahoo.com,https://SecondActAntiques.hibid.com
SecondWind Estate Liquidation,"109 Ward StreetCary, NC 27511",321-290-2445,contact@secondwindestateliquidation.com,https://SecondWindEstateLiquidation.hibid.com
Seeck Auctions,"PO Box 377Mason City, IA 50402",641-424-1116,jimjan@seeckauction.com,https://www.seeckauction.com
Seifert Auction Service,"780 100th Ave NEMinot, ND 58703",701-833-4450,seifertauction@yahoo.com,https://seifertauction.com
Sellers Auction Service LLC,"6441 South Hwy 7Montreal, MO 65591",573 280-7640,sellersauction@yahoo.com,https://sellersauctionservice.com
SELZALOT LLC,"878 Pointe Arbor StHenderson, NV 89011",702-937-5519,sales@selzalot.com,https://SELZALOTLLC.hibid.com
Semper Fi Auction Services LLC,"19863 Valley RoadLaCygne, KS 66040",913-594-2980,rick@semperfiauctionservices.com,https://semperfiauctionservices.com
Service Capricorne 01 Inc,"227, 10th Avenue, LachineMontreal, QC H8S3E4",5145788863,sergeyvinyleslachine@gmail.com,https://
Settles Auction Services LLC,"32 Howard StShelbyville, IN 46176",317-649-3026,settlesauctionservices@gmail.com,https://SettlesAuctionServices.hibid.com
Seven G's Auctions,"69 Shadow Lake RoadSalem, NH 03079",(603) 231-8296,sevengsauctions@gmail.com,https://
Seventh Deviation,"15696 Burr Salem RdHillsboro, WI 54634",608-489-3694,j.kelbel@yahoo.com,https://www.kickapoovalleyauction.com
Severn Auctioneering Inc.,"Box 229Shelburne, ON L9V 3L8",519-938-0815,severnauctions@gmail.com,https://
Shackelton Auctions Inc.,"51570 Lyons LineSpringfield, ON N0L 2J0",519-765-4450,info@shackeltonauctions.com,https://www.shackeltonauctions.com
Shackleton's Real Estate & Auction Co.,"3715 Emrbo RoadStratford, ON N5A 6S3",519-271-2646,auction@shackletons.ca,https://www.shackletons.ca
Shade Auctions,"201 Prospect Avenue
Box 107Hagerstown, MD 21742",304-279-4207,daveshade11@gmail.com,https://shadeauctions.com
Shafer Auction Co. Ltd.,"1430 #8 HwyWinona, ON L8E 5K7",905-541-2436,shaferauction@gmail.com,https://www.shaferauction.com
"Shamrock Online Auctions, LLC","PO Box 82Meshoppen, PA 18630",570-479-2903,shamroc1@epix.net,https://
Sharpless Auctions,"5049 Herbert Hoover Hwy NEIowa City, IA 52245",319-351-8888,sharpless@lcom.net,https://sharplessauctions.com
Shaveta's Auction Treasures Inc./Encan des Tresors,"56 Bongard AveNepean, ON K2E 7Z9",613-325-2111,shavetads@gmail.com,https://www.encandestresors.com
Shawn Myers Auctions,"273 Schoolhouse RdSaint Thomas, PA 17252",717-816-2572,smyers@dillerag.com,https://ShawnMyers.hibid.com
Sheboygan Discount Warehouse (WI),"2836 S Business DrSheboygan, WI 53081",920-453-0363,topnotchnewandused@gmail.com,https://SheboyganDiscountWarehouseWI.hibid.com
Sheffield Auctions,"904 SNOW SCHOOL RDALBANY, KY 42602",6063061792,scott@sheffieldauctions.com,https://www.sheffieldauctions.com
Shenandoah Valley Auctions LLC,"8043 Church StreetMiddletown, VA 22645",540-333-8837,shenvalleyauctions@gmail.com,https://Shenandoahvalleyauctions.com
Shepherd Auctioneers,"11732 North 600 WestFrankton, IN 46044",765-810-3979,richard@shepherdauctioneers.com,https://ShepherdAuctioneers.hibid.com
SHERIDANS LLC,"200 PARKVIEW LANECEDARVILLE, OH 45314",937-766-2300,BART@SHERIDANTEAM.COM,https://WWW.SHERIDANTEAM.COM
Sherrard Auction Company,"2886 Northwestern PikeCapon Bridge, WV 26711",540-550-0102,Sherrardauction@hotmail.com,https://
Shield & Gavel - Auctions and Appraisals,"PO BOX 550541Davie, FL 33325",954-801-2497,robert@shieldandgavel.com,https://shieldandgavel.hibid.com
Shirey Farms Auction Services,"8724 N County Road 575 EMooreland, IN 47360",765-744-4526,marla@shireyfarms.com,https://shireyfarmsauction.hibid.com
Shirk's Auction Gallery LLC,"659 North State Route 934Annville, PA 17003",717-685-4226,rshirkauctioneer@gmail.com,https://www.shirksauctions.com
Showplace Antique Center,"40 West 25th StreetNew York, NY 10010",212-633-6063 ext 808,auctions@nyshowplace.com,https://nyshowplace.com/
Side Hustle Auctions and Thrift LLC,"317 NE ROBERTS AVEGresham, OR 97030",971-409-9355,SIDEHUSTLEAUCTIONS@YAHOO.COM,https://SIDEHUSTLEAUCTIONS.HIBID.COM
Sifert Auction Service,"910 E. Chubb StAlgona, IA 50511",515-320-2491,sifertauctions@gmail.com,https://sifertauctions.hibid.com
Silcox Auction,"5315 west 12000 southPayson, UT 84651",801-376-5287,fasttalker.1@hotmail.com,https://www.silcoxauction.com/
Silent Bidders,"701 Rossland Road East, Ste 273Whitby, ON L1N9K3",905-259-9017,info@silentbidders.ca,https://silentbidders.ca
"Silicon Valley Disposition, Inc","381 Beach RoadBurlingame, CA 94010",(650) 344-3282 -  (408) 218-5995,kcastaldo@svdisposition.com,https://www.svdisposition.com
Silver Auctions,"PO Box 1354Hayden, ID 83835",208-699-0024,rose.backs@yahoo.com,https://elite.hibid.com
Silver City Auctions,"3500 N Main StreetFindlay, OH 45840",419-408-9400,info@silvercityauctions.com,https://silvercityauctions.com
Silver Creek Auction Company LLC,"645 Red Oak RdStockbridge, GA 30281-4369",6786985294,shane@homerecsupply.com,https://SilverCreekAuction.hibid.com
Silver Fox Auctions and Liquidations Inc,"237 University Ave.Charlottetown, PE C1A 4L8",902-388-6751,jmacisaac2@outlook.com,https://silverfoxauctions.com
Silver Key Auction Solutions,"122 W. Union St. #3Somerset, PA 15501",8142798453,ben@silverkeyauctions.com,https://
"Silver Lake Auction, LLC","121 N Garitty St.Frost, TX 76641",903-875-9458,tecampbellcpa@yahoo.com,https://www.silverlakeauction.com
Silver Star Auctions,"PO Box 3225La Crete, AB T0H2H0",780-926-7100,office@silverstarauction.com,https://silverstarauction.com
Simon Sez Auctions,"5629 Reagan StTyler, TX 75707",(903) 216-5111,lonnie_simonson@yahoo.com,https://simonsezauctions.hibid.com/
Simrit Collections,"6106 Cottam Rd,PORT ALBERNI, BC V9Y8R9",2509184494,viartauctions@gmail.com,https://simritcollections.hibid.com
Sims Family Auctions,"1217 N Estes AveYellville, AR 72687",870-577-4971,simsfamilyauctions@gmail.com,https://SimsFamilyAuctions.hibid.com
SJ's Auction Company,"127 Ford StreetCairnbrook, PA 15924",814-279-0924+,sjhartman2@verizon.net,https://
SK Fence Metal LLC,"Po Box 140Lodi, NJ 07644",559-821-5151,support@soakex.com,https://soakex.com
Sky Island Auctions LLC,"204 W Manzanita AveHuachuca City, AZ 85616",520-335-4776,skyislandauctionsllc@gmail.com,https://SkyIslandAuctions.hibid.com
Skyhawk Auctions Inc,"100-4310 Sherwoodtowne Blvd.Mississauga, ON L4Z 4C4",416-898-4200,Gregg@SkyhawkAuctions.com,https://skyhawkauctions.com
Skyline Auctioneers,"4119 Tonya TrailHamilton, OH 45011",513-827-2667,SkylineAuctioneers@outlook.com,https://www.relocationplanners.com
"Skyybrook Auctions, LLC","1831 Old Lake City HwyClinton, TN 37716",865.333.2463,info@skyybrookauctions.com,https://SkyybrookAuctions.com
Sleeping Giant Promotions LLC,"834 Ross RdHelena, MT 59602",4064264450,sleepinggiantpromotionsllc@gmail.com,https://
Slocum's Auction Service,"7134 Kossuth RdBolivar, NY 14715",585-808-9696,slocumsauctionservice@yahoo.com,https://
Slooth Inc.,"1206 California Lane #101Arlington, TX 76015",682-500-9572,SLOOTHINC@gmail.com,https://slooth.hibid.com
Slyman Auction,"105 Center Park Drive Suite 200Knoxville, TN 37922",865-862-6161,laura@slymanrealestate.com,https://www.slymanauction.com/
Smart Source Auctions LLC,"1701 Northpark DrKingwood, TX 77339",713-705-1180,Smartsourceauctions@gmail.com,https://SmartSourceAuctions.hibid.com
"Smith & Co. Auction & Realty, Inc.","1102 Oklahoma AveWoodward, OK 73801",580-254-3975,cathy@smithcoauctions.com,https://www.smithcoauctions.com
Smith Auctions LLC,"2231 Hwy 12Baldwin, WI 54002",715-684-4087,info@smith-sales.com,https://WWW.SMITH-AUCTIONS.COM
SMITHSBURG COUNTRY AUCTION,"3 N. MAPLE AVE PO BOX 243Smithsburg, MD 21783",240-329-7815,SCASOLD@gmail.com,https://scasold.hibid.com
Smitty & Bauer LLC,"284 CO RD 950 EJewett, IL 62436",217-259-8219,smittysauctionservice@gmail.com,https://smittysauctions.com/
Smitty's Auction Service,"284 County Road 950 EastJewett, IL 62436",2172598219,smittysauctionservice@gmail.com,https://smittysauctions.com
Smokey Mountain Auction Company,"175 Jim Mann RoadFranklin, NC 28734",(828) 634-4271,cschaub1@msn.com,https://SMOKEYMOUNTAINAUCTIONCO.hibid.com
Smokeys Auction,"404 West 6th Apt 16Oshkosh, NE 69154",3087787033,smokeysauctionservice@gmail.com,https://smokeysauction.com
Snap Auctions,"70 Bisset AveBrantford, ON N3T0H3",519-304-1814,SNAPAUCTIONS1@GMAIL.COM,https://SnapAuctions.hibid.com
Snider's Sydenham Auction & Appraisal Services Inc,"103043 Grey Road 18Owen Sound, ON N4K 5N6",519-376-8317,rac@sydenhamauction.com,https://www.sydenhamauction.com
SoCalCoin,"7900 Balboa Blvd  Hangar Q-11Van Nuys, CA 91406",818-388-1836,george@socalcoin.org,https://socalcoin.hibid.com
Sohn & Associates Ltd,"12600 N. Green River Rd.Evansville, IN 47725",812-467-0227,tsohn@sohnandassociates.com,https://www.sohnandassociates.com
SolarAuction.com,"1111 Deer Creek CircleDripping Springs, TX 78620",512-277-3637,Sales@SolarAuction.com,https://www.solarauction.com
Solberg Auction,"2381 235th StClear Lake, WI 54005",651-503-2377,eric@solbergauction.com,https://www.solbergauction.com
Sold Sold Sold Auctions,"2125 Henry StGuntersville, AL 35976",(256) 506-6926,Soldsoldsoldhomes@Gmail.com,https://www.soldx3.com
Solestradamus Inc,"7380 S Eastern Ave # 124Las Vegas, NV 89123",702-670-2750,admin@solestradamus.com,https://solestradamus.hibid.com
Somewhere In Time Antiques and Auction House,"1553 S. Church StreetRocky Mount, NC 27803",252-458-4579,thesomewhereintimeantiques@yahoo.com,https://somewhereintime.hibid.com
Sort My Stuff,"isortyourstuff@gmail.comKearney, NE 68845",308-293-9996,isortyourstuff@gmail.com,https://SortMyStuff.hibid.com
Source Auctions,"5519 Pride RdRichmond, VA 23224",8042670065,help@sourceauctions.com,https://www.sourceauctions.com
South Coast Auction,"2202 S Main StSanta Ana, CA 92707",714-957-8133,Mhumphries214@gmail.com,https://www.scaonlineauction.com
South Dakota Land & Auctions,"20214 State HWY 1806Fort Pierre, SD 57532",605-871-9926,Cudzz1@gmail.com,https://SDLandAndAuctions.hibid.com
South Dixie Livestock Company,"543 Herbert Turner RdCave City, KY 42127",270-599-3591,sdlm2024@yahoo.com,https://SouthDixieLivestockCompany.hibid.com
South Florida Auction Group,"1395 NW 65th TerracePlantation, FL 33313",(561) 476-3574,info@SoFloAuctions.com,https://SoFloAuctions.hibid.com
"South Texas Auction Company, LLC","2353 OLD PORT ISABEL, Suite ABrownsville, TX 78521",9565090760,info@southtexasauction.com,https://www.southtexasauction.com/
Southeast Iowa Auctions,"101 W Main St.Sigourney, IA 52591",641-622-6646,seiaauctions@gmail.com,https://southeastiowaauctions.hibid.com
Southeast Realty & Auctions LLC,"735 US HWY 319 N.Tifton, GA 31794",2293926861,carson.tapp@gmail.com,https://
Southeastern Auction Company Inc.,"56 Hubert White RdChadbourn, NC 28463",910-654-5281,info@southeasternauctionco.com,https://southeasternauctionco.com
Southern Advantage Auction,"4742 Al Highway 68Cedar Bluff, AL 35959",256-601-0924,southernadvantageauction@gmail.com,https://southernadvantageauction.hibid.com
Southern Belle Auction Company,"155 Quail DRSalisbury, NC 28147",336-244-8858,southernbelleauctions@gmail.com,https://DanaDoutt.hibid.com
Southern Colorado Treasures LLC,"4250 Handcock ExpresswayColorado Springs, CO 80911",719-235-1059,SoCoTreasures@usa.com,https://www.southerncoloradotreasuresllc.hibid.com
Southern Hills Auctions,"27148 Wind Cave RdHot Springs, SD 57747",605-891-8417,southernhillsauctions@outlook.com,https://SouthernHillsAuctions.hibid.com
Southern Home Estate Sales and Liquidators,"4839 Hwy 70eGoldsboro, NC 27534",919-273-5344,southernhomenc@yahoo.com,https://southernhomenc.com
"Southern Nest Realty, LLC","126 Will Walker RoadColumbia, KY 42728",270-805-1266,kathynissley1@hotmail.com,https://southern-nest.com/
Southern Oaks Liquidations LLC,"5902 HWY 25 NorthHodges, SC 29653",864-554-8708,soliquidations@yahoo.com,https://SouthernOaksLiquidationsLLC.hibid.com
Southtowns Auctions,"4182 South Taylor Rd Unit 7Orchard Park, NY 14127",7162266526,southtownsauctions@gmail.com,https://SouthtownsAuctions.hibid.com
Space City Liquidators,"4575 Tulsa RdHouston, TX 77092",3463165277,spacecityauctionshtx@gmail.com,https://spacecityliquidators.hibid.com/
Spanky & Sons,"2035 K AveTraer, IA 50675",319-269-4024,spankysauction@hotmail.com,https://SpankyandSons.hibid.com
"Spear Auctioneers, Inc.","605 East ParkwayRussellville, AR 72811",479-968-2028,spearauctioneers605@gmail.com,https://www.spearauctioneers.net
Speed King Auctions,"2200 Ewell Rd.Lakeland, FL 33811",8133894819,speedkingauctions@gmail.com,https://SpeedKingAuctions.hibid.com
Spencer Davis Auctions,"P.O. Box 845Sparks, MD 21152",410-823-3993,spencerdavisauctions@gmail.com,https://spencerdavisauctions.hibid.com
Sphere Auctions LLC,"686 PROGRESS WAYSun Prairie, WI 53590",608-338-5322,sphereauction@gmail.com,https://SphereAuctionsLLC.hibid.com
